requirement_id,model_id,assumption_id,formula_id,parameter_id,task_id,acceptance_id,code_ref,config_ref,test_ref,evidence_ref,status
REQ-MOD-001,MOD-001,ASM-001,FORM-001,PARAM-010,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:11; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-001,MOD-001,ASM-001,FORM-001,PARAM-011,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:12; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-001,MOD-001,ASM-001,FORM-001,PARAM-012,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:13; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-002,MOD-002,ASM-001,FORM-002,PARAM-020,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:21; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-002,MOD-002,ASM-001,FORM-002,PARAM-021,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:22; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-002,MOD-002,ASM-001,FORM-002,PARAM-022,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:23; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-002,MOD-002,ASM-001,FORM-002,PARAM-023,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:24; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-002,MOD-002,ASM-001,FORM-002,PARAM-024,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:25; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-002,MOD-002,ASM-001,FORM-002,PARAM-025,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:26; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-003,MOD-003,ASM-001,FORM-003,PARAM-013,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:14; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-003,MOD-003,ASM-001,FORM-003,PARAM-014,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:15; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-003,MOD-003,ASM-001,FORM-003,PARAM-015,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:16; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-003,MOD-003,ASM-001,FORM-003,PARAM-016,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:17; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-003,MOD-003,ASM-001,FORM-003,PARAM-017,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:18; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-003,MOD-003,ASM-001,FORM-003,PARAM-018,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:19; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-003,MOD-003,ASM-001,FORM-003,PARAM-019,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:20; EEI/scripts/validate_governance.py:108-121,EEI/config/model_profiles/balanced-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-026,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:27; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-027,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:28; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-028,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:29; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-029,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:30; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-030,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:31; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-031,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:32; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-032,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:33; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-033,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:34; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-034,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:35; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-004,MOD-004,ASM-001,FORM-004,PARAM-035,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:36; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-005,MOD-005,ASM-001,FORM-005,NOT_APPLICABLE,TASK-T1206,ACC-A171,EEI/data/model_registry.csv:6;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/data/model_registry.csv:6;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/scripts/validate_governance.py:108-121;EEI/scripts/validate_model_config.py:23-47;EEI/tests/e2e/state-contract.spec.ts:5,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-006,MOD-006,ASM-001,FORM-006,NOT_APPLICABLE,TASK-T1206,ACC-A171,EEI/data/model_registry.csv:7;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/data/model_registry.csv:7;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/scripts/validate_governance.py:108-121;EEI/scripts/validate_model_config.py:23-47;EEI/tests/e2e/state-contract.spec.ts:5,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-007,MOD-007,ASM-001,FORM-007,NOT_APPLICABLE,TASK-T1206,ACC-A171,EEI/data/model_registry.csv:8;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/data/model_registry.csv:8;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/scripts/validate_governance.py:108-121;EEI/scripts/validate_model_config.py:23-47;EEI/tests/e2e/state-contract.spec.ts:5,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-008,MOD-008,ASM-001,FORM-008,NOT_APPLICABLE,TASK-T1206,ACC-A171,EEI/data/model_registry.csv:9;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/data/model_registry.csv:9;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/scripts/validate_governance.py:108-121;EEI/scripts/validate_model_config.py:23-47;EEI/tests/e2e/state-contract.spec.ts:5,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-009,MOD-009,ASM-001,FORM-009,NOT_APPLICABLE,TASK-T1206,ACC-A171,EEI/data/model_registry.csv:10;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/data/model_registry.csv:10;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/scripts/validate_governance.py:108-121;EEI/scripts/validate_model_config.py:23-47;EEI/tests/e2e/state-contract.spec.ts:5,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-010,MOD-010,ASM-001,FORM-010,PARAM-036,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:37; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-010,MOD-010,ASM-001,FORM-010,PARAM-037,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:38; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-010,MOD-010,ASM-001,FORM-010,PARAM-038,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:39; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-010,MOD-010,ASM-001,FORM-010,PARAM-039,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:40; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-010,MOD-010,ASM-001,FORM-010,PARAM-040,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:41; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-010,MOD-010,ASM-001,FORM-010,PARAM-041,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:42; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-011,MOD-011,ASM-001,FORM-011,NOT_APPLICABLE,TASK-T1206,ACC-A171,EEI/data/model_registry.csv:12;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/data/model_registry.csv:12;EEI/config/model_runtime_defaults.yaml;EEI/scripts/validate_governance.py:108-121,EEI/scripts/validate_governance.py:108-121;EEI/scripts/validate_model_config.py:23-47;EEI/tests/e2e/state-contract.spec.ts:5,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,planned
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-042,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:43; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-043,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:44; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-044,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:45; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-045,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:46; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-046,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:47; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-047,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:48; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-048,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:49; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-049,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:50; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-050,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:51; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-051,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:52; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-052,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:53; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/model_runtime_defaults.yaml; EEI/config/ui/motion-tokens.json,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py; governance/run_manifests/GOV-SEMANTIC-EEI-EXTRACT-002.json,active
REQ-MOD-012,MOD-012,ASM-001,FORM-012,PARAM-053,TASK-T1206,ACC-A171,EEI/data/parameter_catalog.csv:54; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/model_runtime_defaults.yaml; EEI/config/ui/motion-tokens.json,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,EEI/data/acceptance_traceability.csv:211; EEI/scripts/validate_model_config.py; EEI/scripts/validate_task_pack.py; governance/run_manifests/GOV-SEMANTIC-EEI-EXTRACT-002.json,active
